long,lat,massflow,gpstime,cycletime,distance,cutwidth,moisture,headerstatus,passno,monitorno,fieldid,loadid,crop,gpsstatus,pdop,altitude
-96.468084,41.185430,8.58,1002890882,2,132,240,13.7,33,3,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.6
-96.468126,41.185430,7.91,1002890884,2,132,240,13.8,33,3,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.9
-96.468166,41.185430,8.80,1002890886,2,137,240,13.9,33,3,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1195.2
-96.468208,41.185431,8.86,1002890888,2,132,240,14.0,33,3,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1195.5
-96.468249,41.185431,8.88,1002890890,2,136,240,14.0,33,3,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1195.5
-96.468291,41.185431,8.36,1002890892,2,134,240,14.2,33,3,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1195.5
-96.468332,41.185431,9.37,1002890894,2,138,240,14.2,33,3,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1195.5
-96.468373,41.185432,8.95,1002890896,2,136,240,14.2,33,3,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1195.9
-96.468415,41.185432,9.23,1002890898,2,133,240,14.3,33,3,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1195.9
-96.468456,41.185432,9.82,1002890900,2,138,240,14.4,33,3,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1196.2
-96.468497,41.185433,8.31,1002890902,2,136,240,14.5,33,3,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1196.2
-96.468539,41.185433,7.86,1002890904,2,130,240,14.3,33,3,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1196.5
-96.468581,41.185433,7.94,1002890906,2,142,240,14.4,33,3,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1196.5
-96.468624,41.185433,7.68,1002890908,2,134,240,14.3,33,3,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1196.5
-96.468665,41.185434,6.36,1002890910,2,142,240,14.4,33,3,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1196.5
-96.468707,41.185434,6.90,1002890912,2,136,240,14.2,33,3,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1196.5
-96.468749,41.185434,5.42,1002890914,2,134,240,14.2,33,3,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1196.5
-96.468791,41.185434,6.03,1002890916,2,139,240,14.2,33,3,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1196.9
-96.468831,41.185433,4.72,1002890918,2,132,240,14.3,33,3,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1196.9
-96.468869,41.185433,5.54,1002890920,2,128,240,13.9,33,3,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1196.9
-96.468908,41.185433,5.10,1002890922,2,120,240,14.2,33,3,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1196.9
-96.468949,41.185434,6.23,1002890924,2,131,240,14.1,33,3,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1196.9
-96.468989,41.185433,6.83,1002890926,2,134,240,13.7,33,3,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1196.9
-96.469029,41.185433,5.15,1002890928,2,129,240,13.8,33,3,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1196.9
-96.469069,41.185433,5.52,1002890930,2,128,240,13.7,33,3,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1197.2
-96.469109,41.185434,5.35,1002890932,2,130,240,13.3,33,3,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1196.9
-96.469150,41.185434,7.53,1002890934,2,132,240,13.1,33,3,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1197.2
-96.469190,41.185434,7.08,1002890936,2,130,240,13.1,33,3,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1197.5
-96.469230,41.185434,5.46,1002890938,2,130,240,13.2,33,3,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1197.5
-96.469270,41.185435,7.07,1002890940,2,125,240,12.8,33,3,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1197.2
-96.469311,41.185437,4.61,1002890942,2,135,240,13.1,33,3,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1197.2
-96.469348,41.185438,2.86,1002890944,2,136,240,13.1,33,3,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1197.2
-96.469363,41.185439,1.57,1002890946,2,116,240,13.1,33,3,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1197.2
-96.469278,41.185349,6.56,1002890974,2,117,240,13.0,33,4,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1198.5
-96.469279,41.185320,5.95,1002890976,2,125,240,13.1,33,4,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1198.5
-96.469279,41.185290,6.09,1002890978,2,124,240,13.2,33,4,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1198.2
-96.469278,41.185261,5.11,1002890980,2,129,240,13.2,33,4,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1197.8
-96.469279,41.185231,5.16,1002890982,2,124,240,13.2,33,4,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1197.8
-96.469278,41.185200,7.15,1002890984,2,127,240,13.1,33,4,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1198.2
-96.469278,41.185169,5.38,1002890986,2,136,240,13.3,33,4,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1198.5
-96.469278,41.185138,7.53,1002890988,2,136,240,13.6,33,4,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1198.2
-96.469279,41.185107,6.58,1002890990,2,133,240,13.6,33,4,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1199.1
-96.469282,41.185078,7.51,1002890992,2,139,240,13.4,33,4,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1200.8
-96.469281,41.185045,6.38,1002890994,2,137,240,13.6,33,4,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1199.8
-96.469280,41.185013,7.96,1002890996,2,137,240,13.5,33,4,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1199.1
-96.469278,41.184982,8.32,1002890998,2,136,240,12.8,33,4,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1198.5
-96.469278,41.184950,7.41,1002891000,2,133,240,12.8,33,4,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1198.5
-96.469277,41.184919,5.97,1002891002,2,137,240,12.9,33,4,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1198.5
-96.469276,41.184888,7.45,1002891004,2,133,240,12.7,33,4,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1198.8
-96.469275,41.184856,7.36,1002891006,2,133,240,12.7,33,4,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1198.5
-96.469275,41.184824,7.50,1002891008,2,139,240,12.8,33,4,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1198.5
-96.469274,41.184794,8.11,1002891010,2,139,240,12.8,33,4,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1198.8
-96.469273,41.184762,8.38,1002891012,2,128,240,13.2,33,4,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1198.5
-96.469272,41.184730,9.36,1002891014,2,138,240,13.4,33,4,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1198.5
-96.469272,41.184699,6.19,1002891016,2,139,240,13.4,33,4,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1198.8
-96.469273,41.184667,8.56,1002891018,2,138,240,13.4,33,4,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1198.8
-96.469272,41.184633,9.13,1002891020,2,142,240,13.6,33,4,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1198.8
-96.469273,41.184599,10.00,1002891022,2,149,240,13.7,33,4,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1198.5
-96.469273,41.184568,10.74,1002891024,2,136,240,13.6,33,4,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1198.2
-96.469273,41.184537,9.29,1002891026,2,138,240,13.8,33,4,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1198.2
-96.469273,41.184505,8.45,1002891028,2,132,240,13.8,33,4,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1197.8
-96.469274,41.184474,9.64,1002891030,2,140,240,13.6,33,4,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1197.5
-96.469276,41.184443,8.62,1002891032,2,138,240,13.7,33,4,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1197.8
-96.469275,41.184413,10.30,1002891034,2,127,240,14.2,33,4,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1196.9
-96.469277,41.184386,9.93,1002891036,2,120,240,14.1,33,4,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1197.5
-96.469280,41.184361,9.57,1002891038,2,123,240,14.1,33,4,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1199.1
-96.469282,41.184336,8.34,1002891040,2,117,240,14.2,33,4,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1200.1
-96.469283,41.184307,8.02,1002891042,2,123,240,14.3,33,4,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1200.8
-96.469284,41.184277,8.31,1002891044,2,133,240,14.3,33,4,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1201.1
-96.469354,41.184266,6.35,1002891068,2,118,240,14.1,33,5,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1200.8
-96.469354,41.184294,6.57,1002891070,2,112,240,14.2,33,5,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1201.4
-96.469354,41.184322,8.31,1002891072,2,118,240,14.1,33,5,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1201.4
-96.469354,41.184351,8.44,1002891074,2,124,240,14.2,33,5,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1201.1
-96.469353,41.184379,9.75,1002891076,2,116,240,14.1,33,5,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1201.1
-96.469352,41.184405,8.40,1002891078,2,120,240,13.9,33,5,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1201.4
-96.469352,41.184432,9.49,1002891080,2,117,240,13.8,33,5,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1201.8
-96.469352,41.184458,9.02,1002891082,2,115,240,13.9,33,5,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1202.4
-96.469353,41.184485,8.29,1002891084,2,116,240,14.1,33,5,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1202.8
-96.469351,41.184511,8.40,1002891086,2,117,240,13.9,33,5,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1201.8
-96.469348,41.184537,9.38,1002891088,2,127,240,14.2,33,5,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1201.1
-96.469348,41.184567,8.83,1002891090,2,126,240,14.2,33,5,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1201.4
-96.469349,41.184596,7.35,1002891092,2,127,240,14.3,33,5,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1202.8
-96.469350,41.184625,7.35,1002891094,2,114,240,14.1,33,5,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1203.7
-96.469351,41.184655,3.30,1002891096,2,121,240,14.1,33,5,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1204.4
-96.469351,41.184685,8.23,1002891098,2,131,240,14.2,33,5,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1204.4
-96.469356,41.184725,8.09,1002891100,2,135,240,14.3,33,5,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1201.1
-96.469355,41.184759,8.86,1002891102,2,139,240,14.3,33,5,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1196.9
-96.469352,41.184785,8.34,1002891104,2,124,240,14.1,33,5,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1196.2
-96.469350,41.184814,7.28,1002891106,2,131,240,14.0,33,5,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1195.2
-96.469350,41.184844,9.22,1002891108,2,130,240,14.1,33,5,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.6
-96.469350,41.184873,6.83,1002891110,2,132,240,14.0,33,5,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1194.2
-96.469350,41.184903,6.83,1002891112,2,131,240,14.0,33,5,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.9
-96.469350,41.184932,7.91,1002891114,2,127,240,13.9,33,5,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.9
-96.469351,41.184963,6.76,1002891116,2,133,240,13.8,33,5,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.6
-96.469351,41.184991,7.43,1002891118,2,120,240,13.9,33,5,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.6
-96.469351,41.185019,7.14,1002891120,2,125,240,14.0,33,5,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.2
-96.469352,41.185046,6.62,1002891124,2,117,240,13.8,33,5,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.6
-96.469352,41.185074,7.52,1002891126,2,118,240,13.8,33,5,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.6
-96.469352,41.185103,5.68,1002891128,2,121,240,13.7,33,5,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.6
-96.469352,41.185130,6.50,1002891130,2,116,240,13.8,33,5,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.9
-96.469353,41.185160,5.96,1002891132,2,128,240,13.9,33,5,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.9
-96.469353,41.185189,6.09,1002891134,2,124,240,13.9,33,5,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.9
-96.469353,41.185219,4.89,1002891136,2,130,240,13.7,33,5,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.6
-96.469353,41.185250,7.68,1002891138,2,129,240,13.7,33,5,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1193.2
-96.469354,41.185280,9.04,1002891140,2,134,240,13.7,33,5,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.9
-96.469354,41.185311,6.27,1002891142,2,134,240,13.5,33,5,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.9
-96.469355,41.185339,5.26,1002891144,2,124,240,13.5,33,5,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.6
-96.469355,41.185369,7.46,1002891146,2,133,240,13.6,33,5,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.6
-96.469354,41.185400,1.51,1002891148,2,131,240,13.6,33,5,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.6
-96.469175,41.185388,4.77,1002891172,2,114,240,13.6,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.6
-96.469137,41.185387,3.16,1002891174,2,120,240,13.4,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.9
-96.469098,41.185386,6.26,1002891176,2,123,240,13.5,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.9
-96.469059,41.185386,4.82,1002891178,2,126,240,13.5,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.9
-96.469018,41.185385,5.22,1002891180,2,127,240,13.1,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.9
-96.468978,41.185385,5.22,1002891182,2,131,240,13.3,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.9
-96.468937,41.185385,5.23,1002891184,2,132,240,13.5,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.9
-96.468895,41.185386,4.65,1002891186,2,130,240,13.4,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.6
-96.468855,41.185385,5.21,1002891188,2,143,240,13.5,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.6
-96.468815,41.185385,4.60,1002891190,2,131,240,13.5,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.6
-96.468773,41.185385,5.28,1002891192,2,128,240,13.1,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.3
-96.468733,41.185385,5.13,1002891194,2,131,240,13.2,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.3
-96.468691,41.185384,6.05,1002891196,2,136,240,13.0,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.3
-96.468651,41.185383,6.11,1002891198,2,132,240,13.1,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.3
-96.468611,41.185383,7.22,1002891200,2,130,240,12.9,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.3
-96.468569,41.185383,5.63,1002891202,2,126,240,12.9,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.3
-96.468530,41.185383,8.80,1002891204,2,136,240,12.5,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.6
-96.468489,41.185382,7.02,1002891206,2,128,240,12.5,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.6
-96.468450,41.185382,8.47,1002891208,2,130,240,12.7,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.3
-96.468409,41.185381,9.73,1002891210,2,128,240,12.9,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.6
-96.468368,41.185380,8.29,1002891212,2,132,240,13.0,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.3
-96.468329,41.185380,8.68,1002891214,2,129,240,13.4,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1192.3
-96.468289,41.185380,9.58,1002891216,2,129,240,13.5,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.9
-96.468249,41.185381,9.11,1002891218,2,131,240,14.0,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.9
-96.468209,41.185381,9.06,1002891220,2,131,240,14.1,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.6
-96.468167,41.185381,9.59,1002891222,2,127,240,14.1,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.6
-96.468125,41.185380,8.77,1002891224,2,140,240,14.2,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.3
-96.468083,41.185380,9.21,1002891226,2,138,240,14.2,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.3
-96.468042,41.185379,8.95,1002891228,2,139,240,14.2,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1191.3
-96.468000,41.185378,8.87,1002891230,2,129,240,14.1,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.9
-96.467959,41.185378,7.59,1002891232,2,136,240,14.2,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.6
-96.467918,41.185377,8.15,1002891234,2,133,240,14.1,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.6
-96.467876,41.185376,7.53,1002891236,2,137,240,14.1,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.3
-96.467834,41.185375,7.27,1002891238,2,137,240,14.1,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1190.0
-96.467792,41.185374,6.48,1002891240,2,137,240,14.1,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.6
-96.467749,41.185373,7.22,1002891242,2,139,240,14.0,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.6
-96.467707,41.185373,6.64,1002891244,2,137,240,14.1,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.6
-96.467664,41.185373,5.30,1002891246,2,139,240,14.3,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.6
-96.467622,41.185373,5.51,1002891248,2,135,240,14.1,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.6
-96.467580,41.185373,5.19,1002891250,2,141,240,14.1,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.6
-96.467536,41.185371,5.64,1002891252,2,136,240,14.1,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.6
-96.467493,41.185371,4.87,1002891254,2,142,240,14.0,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.3
-96.467450,41.185371,5.08,1002891256,2,145,240,14.1,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.467406,41.185370,4.20,1002891258,2,139,240,14.0,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.467363,41.185369,3.96,1002891260,2,143,240,14.0,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.467320,41.185368,5.51,1002891262,2,143,240,13.8,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.467276,41.185367,4.11,1002891264,2,141,240,13.8,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.467232,41.185366,5.96,1002891266,2,140,240,13.8,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.467190,41.185366,5.20,1002891268,2,145,240,13.8,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.467148,41.185366,5.71,1002891270,2,140,240,13.5,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.467106,41.185366,6.10,1002891272,2,136,240,13.6,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.467064,41.185366,5.07,1002891274,2,138,240,13.2,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.467022,41.185366,5.78,1002891276,2,138,240,13.3,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.466982,41.185366,5.58,1002891278,2,137,240,13.3,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.466943,41.185365,6.06,1002891280,2,128,240,13.1,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.466902,41.185365,6.51,1002891282,2,123,240,13.0,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.466861,41.185365,5.32,1002891284,2,137,240,12.7,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.466820,41.185366,6.20,1002891286,2,132,240,12.7,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.466778,41.185366,4.73,1002891288,2,131,240,12.6,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.466737,41.185365,5.51,1002891290,2,139,240,12.6,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1189.0
-96.466695,41.185364,4.68,1002891292,2,134,240,12.7,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.466653,41.185364,6.91,1002891294,2,139,240,12.6,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.466609,41.185363,5.31,1002891296,2,132,240,12.8,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.466568,41.185362,8.10,1002891298,2,147,240,12.7,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.466525,41.185361,7.30,1002891300,2,131,240,12.6,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.466483,41.185361,5.34,1002891302,2,146,240,12.6,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.466441,41.185361,5.57,1002891304,2,132,240,12.6,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.466399,41.185361,7.07,1002891306,2,138,240,12.7,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.466358,41.185360,6.57,1002891308,2,134,240,12.7,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.3
-96.466317,41.185359,6.04,1002891310,2,130,240,12.7,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.466275,41.185358,4.91,1002891312,2,135,240,12.7,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.466235,41.185358,5.26,1002891314,2,136,240,12.7,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.466193,41.185358,4.68,1002891316,2,128,240,12.8,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.466151,41.185357,3.87,1002891318,2,138,240,12.7,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.466109,41.185356,5.01,1002891320,2,139,240,12.7,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.466067,41.185356,4.83,1002891322,2,138,240,12.8,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.466025,41.185355,6.05,1002891324,2,133,240,12.9,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.465983,41.185355,5.41,1002891326,2,137,240,12.7,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.465941,41.185354,5.25,1002891328,2,134,240,12.8,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.6
-96.465900,41.185352,5.55,1002891330,2,137,240,12.9,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1188.3
-96.465858,41.185350,6.77,1002891332,2,134,240,12.8,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1187.7
-96.465818,41.185348,6.50,1002891334,2,134,240,12.8,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1187.7
-96.465776,41.185348,6.52,1002891336,2,130,240,12.7,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1187.3
-96.465735,41.185347,6.37,1002891338,2,134,240,12.6,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1187.3
-96.465694,41.185347,7.03,1002891340,2,135,240,12.7,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1187.3
-96.465653,41.185346,5.48,1002891342,2,131,240,12.7,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1187.0
-96.465612,41.185345,6.95,1002891344,2,132,240,12.6,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1187.0
-96.465571,41.185345,7.21,1002891346,2,136,240,12.6,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1187.0
-96.465530,41.185345,6.38,1002891348,2,133,240,12.6,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1186.7
-96.465488,41.185345,5.00,1002891350,2,131,240,12.6,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1186.7
-96.465448,41.185344,4.88,1002891352,2,138,240,12.7,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1186.7
-96.465405,41.185344,6.59,1002891354,2,133,240,12.8,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1186.0
-96.465363,41.185343,5.67,1002891356,2,141,240,12.7,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1186.0
-96.465322,41.185343,5.62,1002891358,2,136,240,12.7,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1186.4
-96.465280,41.185343,6.84,1002891360,2,132,240,12.9,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1186.0
-96.465239,41.185344,6.71,1002891362,2,142,240,12.8,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1186.0
-96.465196,41.185343,7.64,1002891364,2,133,240,13.0,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1186.0
-96.465155,41.185343,5.95,1002891366,2,137,240,13.1,33,6,980415,"F36:2.31","L1:E","SOYBEANS",7,0,1186.4
